ORDER_ID,DATE_ORDERED,ORDER_COST
36628,2022-08-14,27.68
36629,2022-08-14,4.04
36630,2022-08-14,1.9
36631,2022-08-14,14.52
36632,2022-08-14,30.4
36633,2022-08-14,23.17
36634,2022-08-14,6.29
36635,2022-08-14,22.53
36636,2022-08-14,4.04
36637,2022-08-14,11.47
36638,2022-08-14,33.73
36639,2022-08-14,3.58
36640,2022-08-14,23.5
36641,2022-08-14,0.0
36642,2022-08-14,8.28
36643,2022-08-14,20.05
36644,2022-08-14,25.85
36645,2022-08-14,16.56
36646,2022-08-14,43.73
36647,2022-08-14,26.25
36648,2022-08-14,50.0
36649,2022-08-14,13.37
36650,2022-08-14,11.38
36651,2022-08-14,2.45
36652,2022-08-14,22.92
36653,2022-08-14,8.98
36654,2022-08-14,27.86
36655,2022-08-14,1.59
36656,2022-08-14,22.82
36657,2022-08-14,62.07
36658,2022-08-14,2.39
36659,2022-08-14,9.59
36660,2022-08-14,34.05
36661,2022-08-14,24.35
36662,2022-08-14,4.18
36663,2022-08-14,25.95
36664,2022-08-14,7.29
36665,2022-08-14,24.44
36666,2022-08-14,15.08
36667,2022-08-14,42.32
36668,2022-08-14,29.43
36669,2022-08-14,23.25
36670,2022-08-14,25.36
36671,2022-08-14,21.45
36672,2022-08-14,14.95
36673,2022-08-14,20.77
36674,2022-08-14,38.63
36675,2022-08-14,24.82
36676,2022-08-14,34.05
36677,2022-08-14,46.32
36678,2022-08-14,4.49
36679,2022-08-14,5.24
36680,2022-08-14,10.38
36681,2022-08-14,22.72
36682,2022-08-14,32.13
36683,2022-08-14,31.21
36684,2022-08-14,40.12
36685,2022-08-14,3.18
36686,2022-08-14,12.28
36687,2022-08-14,2.28
36688,2022-08-14,28.11
36689,2022-08-14,30.69
36690,2022-08-14,1.59
36691,2022-08-14,27.93
36692,2022-08-14,36.43
36693,2022-08-14,32.38
36694,2022-08-14,42.32
36695,2022-08-14,30.33
36696,2022-08-14,30.53
36697,2022-08-14,8.99
36698,2022-08-14,32.0
36699,2022-08-14,29.64
36700,2022-08-14,20.57
36701,2022-08-14,23.62
36702,2022-08-14,42.71
36703,2022-08-14,3.49
36704,2022-08-14,0.69
36705,2022-08-14,21.86
36706,2022-08-14,31.09
36707,2022-08-14,28.35
36708,2022-08-14,28.53
36709,2022-08-14,11.37
36710,2022-08-14,37.56
36711,2022-08-14,21.3
36712,2022-08-14,21.34
36713,2022-08-14,33.04
36714,2022-08-14,19.97
36715,2022-08-14,25.09
36716,2022-08-14,20.56
36717,2022-08-14,48.46
36718,2022-08-14,45.17
36719,2022-08-14,17.03
36720,2022-08-14,2.39
36721,2022-08-14,14.87
36722,2022-08-14,6.29
36723,2022-08-14,17.01
36724,2022-08-14,0.0
36725,2022-08-14,25.53
36726,2022-08-14,28.1
36727,2022-08-14,29.51
36728,2022-08-14,29.32
36729,2022-08-14,30.9
36730,2022-08-14,2.39
36731,2022-08-14,10.98
36732,2022-08-14,31.01
36733,2022-08-14,3.49
36734,2022-08-14,37.52
36735,2022-08-14,37.9
36736,2022-08-14,20.15
36737,2022-08-14,6.38
36738,2022-08-14,2.39
36739,2022-08-14,16.06
36740,2022-08-14,18.57
36741,2022-08-14,30.65
36742,2022-08-14,11.37
36743,2022-08-14,27.94
36744,2022-08-14,35.79
36745,2022-08-14,4.84
36746,2022-08-14,15.15
36747,2022-08-14,7.29
36748,2022-08-14,14.66
36749,2022-08-14,5.24
36750,2022-08-14,51.11
36751,2022-08-14,14.37
36752,2022-08-14,8.58
36753,2022-08-14,9.18
36754,2022-08-14,35.33
36755,2022-08-14,9.23
36756,2022-08-14,8.16
36757,2022-08-14,15.67
36758,2022-08-14,12.52
36759,2022-08-14,30.45
36760,2022-08-14,3.08
36761,2022-08-14,1.59
36762,2022-08-14,16.84
36763,2022-08-14,15.63
36764,2022-08-14,2.39
36765,2022-08-14,24.85
36766,2022-08-14,21.9
36767,2022-08-14,1.1
36768,2022-08-14,40.0
36769,2022-08-14,29.55
36770,2022-08-14,16.22
36771,2022-08-14,1.59
36772,2022-08-14,5.79
36773,2022-08-14,10.78
36774,2022-08-14,42.11
36775,2022-08-14,29.44
36776,2022-08-14,30.9
36777,2022-08-14,15.17
36778,2022-08-14,29.85
36779,2022-08-14,28.4
36780,2022-08-14,21.57
36781,2022-08-14,23.14
36782,2022-08-14,26.09
36783,2022-08-14,19.76
36784,2022-08-14,13.28
36785,2022-08-14,12.77
36786,2022-08-14,31.13
36787,2022-08-14,48.26
36788,2022-08-14,3.49
36789,2022-08-14,24.7
36790,2022-08-14,23.56
36791,2022-08-14,8.88
36792,2022-08-14,9.72
36793,2022-08-14,7.04
36794,2022-08-14,3.65
36795,2022-08-14,11.07
36796,2022-08-14,29.04
36797,2022-08-14,41.84
36798,2022-08-14,49.96
36799,2022-08-14,13.98
36800,2022-08-14,21.95
36801,2022-08-15,14.96
36802,2022-08-15,27.81
36803,2022-08-15,33.22
36804,2022-08-15,4.49
36805,2022-08-15,3.49
36806,2022-08-15,7.69
36807,2022-08-15,13.78
36808,2022-08-15,22.21
36809,2022-08-15,5.39
36810,2022-08-15,30.59
36811,2022-08-15,4.49
36812,2022-08-15,35.88
36813,2022-08-15,20.16
36814,2022-08-15,25.84
36815,2022-08-15,43.87
36816,2022-08-15,6.98
36817,2022-08-15,34.24
36818,2022-08-15,6.04
36819,2022-08-15,7.29
36820,2022-08-15,25.85
36821,2022-08-15,56.52
36822,2022-08-15,15.97
36823,2022-08-15,1.59
36824,2022-08-15,11.17
36825,2022-08-15,8.99
36826,2022-08-15,20.05
36827,2022-08-15,38.39
36828,2022-08-15,14.61
36829,2022-08-15,11.33
36830,2022-08-15,40.04
36831,2022-08-15,9.57
36832,2022-08-15,15.71
36833,2022-08-15,13.43
36834,2022-08-15,27.16
36835,2022-08-15,35.19
36836,2022-08-15,35.22
36837,2022-08-15,9.98
36838,2022-08-15,15.78
36839,2022-08-15,27.42
36840,2022-08-15,38.82
36841,2022-08-15,0.0
36842,2022-08-15,30.71
36843,2022-08-15,26.75
36844,2022-08-15,1.59
36845,2022-08-15,44.02
36846,2022-08-15,4.68
36847,2022-08-15,45.11
36848,2022-08-15,43.58
36849,2022-08-15,5.55
36850,2022-08-15,34.93
36851,2022-08-15,10.14
36852,2022-08-15,4.18
36853,2022-08-15,3.99
36854,2022-08-15,16.56
36855,2022-08-15,5.09
36856,2022-08-15,16.97
36857,2022-08-15,38.6
36858,2022-08-15,36.33
36859,2022-08-15,24.95
36860,2022-08-15,31.19
36861,2022-08-15,32.34
36862,2022-08-15,9.12
36863,2022-08-15,8.48
36864,2022-08-15,39.4
36865,2022-08-15,25.75
36866,2022-08-15,36.4
36867,2022-08-15,28.74
36868,2022-08-15,23.15
36869,2022-08-15,40.54
36870,2022-08-15,8.48
36871,2022-08-15,2.45
36872,2022-08-15,18.06
36873,2022-08-15,5.49
36874,2022-08-15,16.01
36875,2022-08-15,17.75
36876,2022-08-15,10.17
36877,2022-08-15,43.02
36878,2022-08-15,7.48
36879,2022-08-15,18.76
36880,2022-08-15,7.29
36881,2022-08-15,14.77
36882,2022-08-15,1.59
36883,2022-08-15,7.49
36884,2022-08-15,8.99
36885,2022-08-15,6.79
36886,2022-08-15,18.02
36887,2022-08-15,14.27
36888,2022-08-15,20.35
36889,2022-08-15,27.22
36890,2022-08-15,42.53
36891,2022-08-15,3.99
36892,2022-08-15,43.72
36893,2022-08-15,26.12
36894,2022-08-15,34.74
36895,2022-08-15,3.65
36896,2022-08-15,17.57
36897,2022-08-15,31.26
36898,2022-08-15,8.62
36899,2022-08-15,15.77
36900,2022-08-15,10.88
36901,2022-08-15,49.62
36902,2022-08-15,47.21
36903,2022-08-15,26.61
36904,2022-08-15,32.9
36905,2022-08-15,6.28
36906,2022-08-15,14.23
36907,2022-08-15,22.05
36908,2022-08-15,41.44
36909,2022-08-15,12.78
36910,2022-08-15,14.46
36911,2022-08-15,25.85
36912,2022-08-15,16.29
36913,2022-08-15,7.29
36914,2022-08-15,3.99
36915,2022-08-15,17.8
36916,2022-08-15,17.27
36917,2022-08-15,18.19
36918,2022-08-15,18.23
36919,2022-08-15,8.42
36920,2022-08-15,51.56
36921,2022-08-15,7.29
36922,2022-08-15,15.77
36923,2022-08-15,55.41
36924,2022-08-15,32.99
36925,2022-08-15,7.93
36926,2022-08-15,26.75
36927,2022-08-15,28.6
36928,2022-08-15,22.06
36929,2022-08-15,3.98
36930,2022-08-15,8.88
36931,2022-08-15,24.03
36932,2022-08-15,22.95
36933,2022-08-15,12.17
36934,2022-08-15,2.45
36935,2022-08-15,23.16
36936,2022-08-15,10.58
36937,2022-08-15,3.99
36938,2022-08-15,18.37
36939,2022-08-15,13.48
36940,2022-08-15,0.69
36941,2022-08-15,34.03
36942,2022-08-15,39.39
36943,2022-08-15,12.17
36944,2022-08-15,23.59
36945,2022-08-15,9.26
36946,2022-08-15,11.28
36947,2022-08-15,15.06
36948,2022-08-15,10.78
36949,2022-08-15,29.12
36950,2022-08-15,39.82
36951,2022-08-15,18.46
36952,2022-08-15,29.93
36953,2022-08-15,14.94
36954,2022-08-15,3.65
36955,2022-08-15,26.63
36956,2022-08-15,25.75
36957,2022-08-15,5.08
36958,2022-08-15,17.76
36959,2022-08-15,27.25
36960,2022-08-15,43.1
36961,2022-08-15,36.03
36962,2022-08-15,47.47
36963,2022-08-15,8.04
36964,2022-08-15,5.89
36965,2022-08-15,13.27
36966,2022-08-15,2.68
36967,2022-08-15,22.19
36968,2022-08-15,12.4
36969,2022-08-15,0.0
36970,2022-08-15,11.57
36971,2022-08-15,36.7
36972,2022-08-15,32.11
36973,2022-08-15,10.78
36974,2022-08-15,19.24
36975,2022-08-15,21.92
36976,2022-08-15,24.74
36977,2022-08-15,34.94
36978,2022-08-15,12.63
36979,2022-08-15,38.92
36980,2022-08-15,11.24
36981,2022-08-15,34.49
36982,2022-08-15,38.82
36983,2022-08-15,42.48
36984,2022-08-15,19.16
36985,2022-08-15,26.83
36986,2022-08-15,28.31
36987,2022-08-15,10.47
36988,2022-08-15,38.72
36989,2022-08-15,8.58
36990,2022-08-15,25.94
36991,2022-08-15,25.21
36992,2022-08-15,20.35
36993,2022-08-15,0.69
36994,2022-08-15,2.45
36995,2022-08-15,18.95
36996,2022-08-15,48.7
36997,2022-08-15,34.83
36998,2022-08-15,34.94
36999,2022-08-15,2.89
37000,2022-08-15,7.54
37001,2022-08-15,27.42
37002,2022-08-15,13.27
37003,2022-08-15,14.56
37004,2022-08-15,9.26
37005,2022-08-15,11.78
37006,2022-08-15,29.64
37007,2022-08-15,43.32
37008,2022-08-15,6.98
37009,2022-08-15,14.26
37010,2022-08-15,16.48
37011,2022-08-15,28.94
37012,2022-08-15,1.1
37013,2022-08-15,31.83
37014,2022-08-15,28.41
37015,2022-08-15,9.78
37016,2022-08-15,28.74
37017,2022-08-15,5.79
37018,2022-08-15,36.01
37019,2022-08-15,30.24
37020,2022-08-15,9.58
37021,2022-08-15,39.93
37022,2022-08-15,34.08
37023,2022-08-15,6.99
37024,2022-08-15,28.74
37025,2022-08-15,22.54
37026,2022-08-15,49.41
37027,2022-08-15,35.61
37028,2022-08-15,25.35
37029,2022-08-15,46.9
37030,2022-08-15,2.28
37031,2022-08-15,19.85
37032,2022-08-15,33.53
37033,2022-08-15,8.18
37034,2022-08-15,26.98
37035,2022-08-15,37.19
37036,2022-08-15,25.39
37037,2022-08-15,21.64
37038,2022-08-15,42.57
37039,2022-08-15,15.41
37040,2022-08-15,18.57
37041,2022-08-15,8.58
37042,2022-08-15,31.45
37043,2022-08-15,22.05
37044,2022-08-15,5.49
37045,2022-08-15,15.97
37046,2022-08-15,40.62
37047,2022-08-15,7.08
37048,2022-08-15,24.65
37049,2022-08-15,21.25
37050,2022-08-15,14.63
37051,2022-08-15,9.79
37052,2022-08-15,39.16
37053,2022-08-15,14.41
37054,2022-08-15,14.58
37055,2022-08-15,34.19
37056,2022-08-15,18.94
37057,2022-08-15,17.5
37058,2022-08-15,29.94
37059,2022-08-15,13.17
37060,2022-08-15,29.34
37061,2022-08-15,40.71
37062,2022-08-15,44.64
37063,2022-08-15,2.45
37064,2022-08-15,28.53
37065,2022-08-15,22.81
37066,2022-08-15,24.36
37067,2022-08-15,5.49
37068,2022-08-15,33.23
37069,2022-08-15,45.82
37070,2022-08-15,31.15
37071,2022-08-15,7.93
37072,2022-08-15,19.49
37073,2022-08-15,40.32
37074,2022-08-15,32.57
37075,2022-08-15,2.39
37076,2022-08-15,17.77
37077,2022-08-15,25.55
37078,2022-08-15,1.1
37079,2022-08-15,25.79
37080,2022-08-15,17.59
37081,2022-08-15,34.13
37082,2022-08-15,31.97
37083,2022-08-15,37.09
37084,2022-08-15,19.36
37085,2022-08-15,28.65
37086,2022-08-15,51.48
37087,2022-08-15,16.68
37088,2022-08-15,11.28
37089,2022-08-15,6.29
37090,2022-08-15,24.85
37091,2022-08-15,6.99
37092,2022-08-15,4.68
37093,2022-08-15,18.3
37094,2022-08-15,22.85
37095,2022-08-15,46.12
37096,2022-08-15,16.1
37097,2022-08-15,25.06
37098,2022-08-15,7.78
37099,2022-08-15,28.2
37100,2022-08-15,46.28
37101,2022-08-15,28.44
37102,2022-08-15,33.22
37103,2022-08-15,18.61
37104,2022-08-15,34.18
37105,2022-08-15,36.74
37106,2022-08-15,12.86
37107,2022-08-15,8.19
37108,2022-08-15,4.68
37109,2022-08-15,32.04
37110,2022-08-15,36.64
37111,2022-08-15,34.42
37112,2022-08-15,3.65
37113,2022-08-15,32.34
37114,2022-08-15,31.8
37115,2022-08-15,21.52
37116,2022-08-15,20.84
37117,2022-08-15,7.29
37118,2022-08-15,19.31
37119,2022-08-15,2.69
37120,2022-08-15,37.57
37121,2022-08-15,36.24
37122,2022-08-15,2.45
37123,2022-08-15,50.86
37124,2022-08-15,28.99
37125,2022-08-15,21.12
37126,2022-08-15,0.69
37127,2022-08-15,26.24
37128,2022-08-15,28.75
37129,2022-08-15,2.39
37130,2022-08-15,7.29
37131,2022-08-15,1.99
37132,2022-08-15,18.67
37133,2022-08-15,39.56
37134,2022-08-15,4.44
37135,2022-08-15,21.92
37136,2022-08-15,37.81
37137,2022-08-15,19.2
37138,2022-08-15,27.49
37139,2022-08-15,37.44
37140,2022-08-15,16.67
37141,2022-08-15,6.99
37142,2022-08-15,22.2
37143,2022-08-15,12.66
37144,2022-08-15,23.3
37145,2022-08-15,29.81
37146,2022-08-15,24.46
37147,2022-08-15,31.4
37148,2022-08-15,25.23
37149,2022-08-15,23.43
37150,2022-08-15,6.99
37151,2022-08-15,18.05
37152,2022-08-15,6.67
37153,2022-08-15,20.95
37154,2022-08-15,49.11
37155,2022-08-15,2.45
37156,2022-08-15,30.15
37157,2022-08-15,17.63
37158,2022-08-15,2.39
37159,2022-08-15,6.38
37160,2022-08-15,1.9
37161,2022-08-15,22.11
37162,2022-08-15,33.97
37163,2022-08-15,3.98
37164,2022-08-15,8.98
37165,2022-08-15,30.29
37166,2022-08-15,25.62
37167,2022-08-15,26.31
37168,2022-08-15,25.69
37169,2022-08-15,15.55
37170,2022-08-15,24.06
37171,2022-08-15,36.9
37172,2022-08-15,6.79
37173,2022-08-15,29.91
37174,2022-08-15,42.03
37175,2022-08-15,32.4
37176,2022-08-15,27.63
37177,2022-08-15,10.33
37178,2022-08-15,14.07
37179,2022-08-15,23.16
37180,2022-08-15,22.02
37181,2022-08-15,22.08
37182,2022-08-15,0.69
37183,2022-08-15,19.59
37184,2022-08-15,31.02
37185,2022-08-15,49.62
37186,2022-08-15,37.43
37187,2022-08-15,38.28
37188,2022-08-15,13.48
37189,2022-08-15,21.26
37190,2022-08-15,8.98
37191,2022-08-15,27.21
37192,2022-08-15,28.51
37193,2022-08-15,5.94
37194,2022-08-15,22.55
37195,2022-08-15,27.32
37196,2022-08-15,1.99
37197,2022-08-15,4.49
37198,2022-08-15,21.61
37199,2022-08-15,3.65
37200,2022-08-15,13.27
37201,2022-08-15,36.2
37202,2022-08-15,0.0
37203,2022-08-15,33.33
37204,2022-08-15,13.02
37205,2022-08-15,25.07
37206,2022-08-15,45.91
37207,2022-08-15,24.34
37208,2022-08-15,1.59
37209,2022-08-15,43.83
37210,2022-08-15,44.81
37211,2022-08-15,19.86
37212,2022-08-15,22.69
37213,2022-08-15,14.36
37214,2022-08-15,39.01
37215,2022-08-15,12.12
37216,2022-08-15,26.55
37217,2022-08-15,6.1
37218,2022-08-15,6.98
37219,2022-08-15,5.79
37220,2022-08-15,31.54
37221,2022-08-15,20.26
37222,2022-08-15,28.34
37223,2022-08-15,8.43
37224,2022-08-15,28.72
37225,2022-08-15,8.67
37226,2022-08-15,21.12
37227,2022-08-15,18.17
37228,2022-08-15,12.38
37229,2022-08-15,11.18
37230,2022-08-15,10.33
37231,2022-08-15,6.28
37232,2022-08-15,25.86
37233,2022-08-15,9.43
37234,2022-08-15,14.48
37235,2022-08-15,52.42
37236,2022-08-15,33.21
37237,2022-08-15,25.34
37238,2022-08-15,12.17
37239,2022-08-15,25.06
37240,2022-08-15,23.24
37241,2022-08-15,31.03
37242,2022-08-15,20.57
37243,2022-08-15,60.26
37244,2022-08-15,36.58
37245,2022-08-15,24.7
37246,2022-08-15,43.03
37247,2022-08-15,19.86
37248,2022-08-15,9.07
37249,2022-08-15,1.59
37250,2022-08-15,15.76
37251,2022-08-15,17.66
37252,2022-08-15,19.35
37253,2022-08-15,5.49
37254,2022-08-15,23.1
37255,2022-08-15,25.5
37256,2022-08-15,6.08
37257,2022-08-15,6.79
37258,2022-08-15,14.17
37259,2022-08-15,29.53
37260,2022-08-15,21.72
37261,2022-08-15,21.54
37262,2022-08-15,14.23
37263,2022-08-15,27.94
37264,2022-08-15,28.63
37265,2022-08-15,15.17
37266,2022-08-15,11.17
37267,2022-08-15,24.76
37268,2022-08-15,35.69
37269,2022-08-15,20.02
37270,2022-08-15,22.53
37271,2022-08-15,20.85
37272,2022-08-15,11.32
37273,2022-08-15,12.73
37274,2022-08-15,9.93
37275,2022-08-15,24.02
37276,2022-08-15,32.18
37277,2022-08-15,22.53
37278,2022-08-15,17.99
37279,2022-08-15,8.96
37280,2022-08-15,14.63
37281,2022-08-15,8.47
37282,2022-08-15,48.0
37283,2022-08-15,24.76
37284,2022-08-15,12.96
37285,2022-08-15,9.19
37286,2022-08-15,39.99
37287,2022-08-15,44.91
37288,2022-08-15,12.87
37289,2022-08-15,13.67
37290,2022-08-15,31.58
37291,2022-08-15,30.88
37292,2022-08-15,14.62
37293,2022-08-15,9.38
37294,2022-08-15,13.98
37295,2022-08-15,0.69
37296,2022-08-15,51.23
37297,2022-08-15,36.64
37298,2022-08-15,33.22
37299,2022-08-15,8.77
37300,2022-08-15,36.09
37301,2022-08-15,11.57
37302,2022-08-15,15.06
37303,2022-08-15,8.17
37304,2022-08-15,24.61
37305,2022-08-15,38.72
37306,2022-08-15,7.14
37307,2022-08-15,10.93
37308,2022-08-15,47.22
37309,2022-08-15,28.8
37310,2022-08-15,38.86
37311,2022-08-15,8.27
37312,2022-08-15,16.86
37313,2022-08-15,45.2
37314,2022-08-15,32.0
37315,2022-08-15,28.29
37316,2022-08-15,6.79
37317,2022-08-15,22.76
37318,2022-08-15,21.86
37319,2022-08-15,23.25
37320,2022-08-15,13.07
37321,2022-08-15,7.29
37322,2022-08-15,12.56
37323,2022-08-15,10.78
37324,2022-08-15,37.21
37325,2022-08-15,48.81
37326,2022-08-15,27.34
37327,2022-08-15,17.52
37328,2022-08-15,47.32
37329,2022-08-15,29.68
37330,2022-08-15,39.23
37331,2022-08-15,9.97
37332,2022-08-15,4.9
37333,2022-08-15,14.28
37334,2022-08-15,15.56
37335,2022-08-15,51.13
37336,2022-08-15,16.57
37337,2022-08-15,21.56
37338,2022-08-15,6.88
37339,2022-08-15,16.57
37340,2022-08-15,24.2
37341,2022-08-15,26.24
37342,2022-08-15,13.28
37343,2022-08-15,16.57
37344,2022-08-15,6.79
37345,2022-08-15,33.9
37346,2022-08-15,30.74
37347,2022-08-15,26.83
37348,2022-08-15,23.19
37349,2022-08-15,6.39
37350,2022-08-15,11.16
37351,2022-08-15,38.14
37352,2022-08-15,39.13
37353,2022-08-15,20.63
37354,2022-08-15,12.47
37355,2022-08-15,21.87
37356,2022-08-15,8.09
37357,2022-08-15,35.24
37358,2022-08-15,11.48
37359,2022-08-15,35.6
37360,2022-08-15,20.16
37361,2022-08-15,39.83
37362,2022-08-15,19.46
37363,2022-08-15,21.66
37364,2022-08-15,34.91
37365,2022-08-15,30.85
37366,2022-08-15,29.63
37367,2022-08-15,4.49
37368,2022-08-15,43.94
37369,2022-08-15,8.58
37370,2022-08-15,33.97
37371,2022-08-15,9.26
37372,2022-08-15,31.83
37373,2022-08-15,39.07
37374,2022-08-15,22.35
37375,2022-08-15,35.15
37376,2022-08-15,17.53
37377,2022-08-15,22.64
37378,2022-08-15,27.16
37379,2022-08-15,20.05
37380,2022-08-15,22.45
37381,2022-08-15,30.41
37382,2022-08-15,24.26
37383,2022-08-15,12.43
37384,2022-08-15,32.38
37385,2022-08-15,17.55
37386,2022-08-15,18.16
37387,2022-08-15,18.03
37388,2022-08-15,32.9
37389,2022-08-15,9.47
37390,2022-08-15,16.03
37391,2022-08-15,20.96
37392,2022-08-15,34.97
37393,2022-08-15,42.14
37394,2022-08-15,5.59
37395,2022-08-15,26.06
37396,2022-08-15,19.35
37397,2022-08-15,6.18
37398,2022-08-15,22.17
37399,2022-08-15,27.3
37400,2022-08-15,26.85
37401,2022-08-16,21.95
37402,2022-08-16,17.48
37403,2022-08-16,17.42
37404,2022-08-16,16.47
37405,2022-08-16,20.56
37406,2022-08-16,17.95
37407,2022-08-16,32.65
37408,2022-08-16,28.36
37409,2022-08-16,35.01
37410,2022-08-16,31.54
37411,2022-08-16,21.3
37412,2022-08-16,51.3
37413,2022-08-16,26.43
37414,2022-08-16,10.13
37415,2022-08-16,52.17
37416,2022-08-16,19.27
37417,2022-08-16,24.42
37418,2022-08-16,24.26
37419,2022-08-16,13.14
37420,2022-08-16,14.67
37421,2022-08-16,19.02
37422,2022-08-16,23.56
37423,2022-08-16,5.08
37424,2022-08-16,1.59
37425,2022-08-16,17.05
37426,2022-08-16,23.85
37427,2022-08-16,3.49
37428,2022-08-16,14.91
37429,2022-08-16,6.77
37430,2022-08-16,37.34
37431,2022-08-16,17.56
37432,2022-08-16,25.89
37433,2022-08-16,34.38
37434,2022-08-16,1.59
37435,2022-08-16,24.74
37436,2022-08-16,43.97
37437,2022-08-16,8.48
37438,2022-08-16,21.37
37439,2022-08-16,24.44
37440,2022-08-16,27.65
37441,2022-08-16,19.06
37442,2022-08-16,5.79
37443,2022-08-16,45.83
37444,2022-08-16,39.46
37445,2022-08-16,18.99
37446,2022-08-16,1.59
37447,2022-08-16,43.73
37448,2022-08-16,32.0
37449,2022-08-16,8.58
37450,2022-08-16,25.94
37451,2022-08-16,27.75
37452,2022-08-16,28.61
37453,2022-08-16,20.66
37454,2022-08-16,13.76
37455,2022-08-16,6.29
37456,2022-08-16,21.75
37457,2022-08-16,10.69
37458,2022-08-16,19.71
37459,2022-08-16,34.18
37460,2022-08-16,21.36
37461,2022-08-16,16.17
37462,2022-08-16,25.75
37463,2022-08-16,32.83
37464,2022-08-16,24.56
37465,2022-08-16,21.13
37466,2022-08-16,35.88
37467,2022-08-16,27.84
37468,2022-08-16,21.26
37469,2022-08-16,32.31
37470,2022-08-16,24.43
37471,2022-08-16,39.62
37472,2022-08-16,8.79
37473,2022-08-16,41.38
37474,2022-08-16,24.59
37475,2022-08-16,28.35
37476,2022-08-16,9.18
37477,2022-08-16,22.86
37478,2022-08-16,21.51
37479,2022-08-16,11.87
37480,2022-08-16,7.38
37481,2022-08-16,21.57
37482,2022-08-16,12.72
37483,2022-08-16,37.33
37484,2022-08-16,36.88
37485,2022-08-16,20.79
37486,2022-08-16,15.56
37487,2022-08-16,11.98
37488,2022-08-16,3.0
37489,2022-08-16,18.05
37490,2022-08-16,10.47
37491,2022-08-16,26.33
37492,2022-08-16,9.97
37493,2022-08-16,36.58
37494,2022-08-16,17.25
37495,2022-08-16,14.07
37496,2022-08-16,23.27
37497,2022-08-16,34.18
37498,2022-08-16,40.68
37499,2022-08-16,40.74
37500,2022-08-16,45.76
37501,2022-08-16,16.28
37502,2022-08-16,5.49
37503,2022-08-16,5.79
37504,2022-08-16,15.27
37505,2022-08-16,24.66
37506,2022-08-16,11.58
37507,2022-08-16,6.57
37508,2022-08-16,38.33
37509,2022-08-16,5.49
37510,2022-08-16,35.98
37511,2022-08-16,43.81
37512,2022-08-16,30.89
37513,2022-08-16,12.32
37514,2022-08-16,34.63
37515,2022-08-16,17.07
37516,2022-08-16,47.31
37517,2022-08-16,10.38
37518,2022-08-16,43.2
37519,2022-08-16,31.78
37520,2022-08-16,28.12
37521,2022-08-16,23.31
37522,2022-08-16,18.66
37523,2022-08-16,19.0
37524,2022-08-16,3.58
37525,2022-08-16,29.5
37526,2022-08-16,3.49
37527,2022-08-16,25.24
37528,2022-08-16,8.99
37529,2022-08-16,10.09
37530,2022-08-16,22.12
37531,2022-08-16,25.55
37532,2022-08-16,5.58
37533,2022-08-16,25.94
37534,2022-08-16,18.36
37535,2022-08-16,14.68
37536,2022-08-16,19.97
37537,2022-08-16,9.18
37538,2022-08-16,14.77
37539,2022-08-16,32.94
37540,2022-08-16,18.82
37541,2022-08-16,32.63
37542,2022-08-16,22.78
37543,2022-08-16,38.33
37544,2022-08-16,3.49
37545,2022-08-16,28.04
37546,2022-08-16,38.71
37547,2022-08-16,6.34
37548,2022-08-16,42.92
37549,2022-08-16,14.07
37550,2022-08-16,16.82
37551,2022-08-16,9.22
37552,2022-08-16,6.08
37553,2022-08-16,7.08
37554,2022-08-16,38.54
37555,2022-08-16,33.84
37556,2022-08-16,22.21
37557,2022-08-16,9.15
37558,2022-08-16,14.43
37559,2022-08-16,41.41
37560,2022-08-16,14.37
37561,2022-08-16,5.79
37562,2022-08-16,8.58
37563,2022-08-16,30.02
37564,2022-08-16,48.98
37565,2022-08-16,16.07
37566,2022-08-16,8.99
37567,2022-08-16,28.99
37568,2022-08-16,41.23
37569,2022-08-16,6.29
37570,2022-08-16,23.52
37571,2022-08-16,20.46
37572,2022-08-16,32.75
37573,2022-08-16,30.15
37574,2022-08-16,47.28
37575,2022-08-16,32.14
37576,2022-08-16,43.42
37577,2022-08-16,16.21
37578,2022-08-16,7.99
37579,2022-08-16,26.34
37580,2022-08-16,9.97
37581,2022-08-16,29.89
37582,2022-08-16,30.03
37583,2022-08-16,2.69
37584,2022-08-16,26.59
37585,2022-08-16,6.99
37586,2022-08-16,31.19
37587,2022-08-16,37.62
37588,2022-08-16,56.6
37589,2022-08-16,14.58
37590,2022-08-16,1.59
37591,2022-08-16,17.27
37592,2022-08-16,9.28
37593,2022-08-16,1.59
37594,2022-08-16,13.16
37595,2022-08-16,13.56
37596,2022-08-16,7.17
37597,2022-08-16,31.27
37598,2022-08-16,36.59
37599,2022-08-16,1.59
37600,2022-08-16,29.39
37601,2022-08-17,6.08
37602,2022-08-17,36.68
37603,2022-08-17,9.89
37604,2022-08-17,37.62
37605,2022-08-17,18.52
37606,2022-08-17,7.29
37607,2022-08-17,32.53
37608,2022-08-17,26.15
37609,2022-08-17,24.94
37610,2022-08-17,13.28
37611,2022-08-17,14.37
37612,2022-08-17,20.35
37613,2022-08-17,32.96
37614,2022-08-17,23.02
37615,2022-08-17,6.99
37616,2022-08-17,26.85
37617,2022-08-17,22.99
37618,2022-08-17,15.03
37619,2022-08-17,8.99
37620,2022-08-17,4.67
37621,2022-08-17,13.28
37622,2022-08-17,11.48
37623,2022-08-17,38.58
37624,2022-08-17,1.59
37625,2022-08-17,18.27
